교육청명,교육지원청명,유치원명,설립유형,대표자명,유치원장명,설립일,개업일자,전화번호,홈페이지주소,운영시간,3세학급수,4세학급수,5세학급수,혼합학급수,특수학급수,인가총정원수,3세모집정원수,4세모집정원수,5세모집정원수,혼합모집정원수,특수학급모집정원수,3세영유아수,4세영유아수,5세영유아수,혼합영유아수,특수영유아수,공시차수,정제도로명주소,정제지번주소,정제우편번호,정제WGS84위도,정제WGS84경도
경기도교육청,화성오산교육지원청,오산초등학교병설유치원,공립(병설),조규태,조규태,19850201,19850302,031-375-5806,http://www.osan.es.kr,09시00분~17시00분,,,1,1,,40,,,26,14,,,,7,7,,20222,경기도 오산시 가수로 16,경기도 오산시 가수동 76번지,18125,37.1450761591,127.0502043407
경기도교육청,화성오산교육지원청,숲속다원유치원,사립(사인),이규희 ,유재숙 ,20131022,20140304,031-378-9140,,09시00분~19시00분,3,3,3,0,,270,54,72,81,0,,27,43,46,0,,20222,경기도 오산시 서동로 123-27,경기도 오산시 서동 275번지,18104,37.1516986262,127.0377326524
경기도교육청,화성오산교육지원청,창의나라유치원,사립(사인),김영옥,김영옥,20111024,20120301,031-372-4344,http://www.crenara.co.kr,09시00분~19시00분,5,5,4,0,,400,90,110,104,0,,73,105,103,0,,20222,경기도 오산시 금암로 26,경기도 오산시 금암동 534-1번지,18109,37.1714937037,127.0494620614
경기도교육청,화성오산교육지원청,오산고현초등학교병설유치원,공립(병설),김무연,김무연,20070905,20070905,0316503873,,09시00분~17시00분,,1,1,0,,48,,22,26,0,,,11,13,0,,20222,경기도 오산시 남부대로 459,경기도 오산시 고현동 92번지,18150,37.1334130781,127.0851412410
경기도교육청,화성오산교육지원청,가수초등학교병설유치원,공립(병설),문현자,문현자,20070901,20070901,031-377-8564,http://www.gasu.es.kr,09시00분~17시00분,,,,1,,20,,,,20,,,,,4,,20222,경기도 오산시 가수로 50,경기도 오산시 가수동 25번지,18125,37.1481319396,127.0478327441
경기도교육청,화성오산교육지원청,금암초등학교병설유치원,공립(병설),손주원,손주원,20090901,20090901,031-378-9416,,09시00분~17시00분,,,,1,1,26,,,,22,4,,,,13,1,20222,경기도 오산시 수청로 204-20,경기도 오산시 금암동 510번지,18109,37.1787288042,127.0439103641
경기도교육청,화성오산교육지원청,광성초등학교병설유치원,공립(병설),김혜영,김혜영,19860211,19860211,031-372-3118,http://blog.naver.com/kseong10,09시00분~17시00분,,,,1,,22,,,,22,,,,,14,,20222,경기도 오산시 수목원로 577-18,경기도 오산시 세교동 623번지,18107,37.1841480457,127.0397093203
경기도교육청,화성오산교육지원청,세교유치원,공립(단설),김미숙,김미숙,20110301,20110301,031-378-0291,http://www.sekyo.kg.kr,08시00분~19시00분,3,3,3,0,3,198,42,66,78,0,12,27,40,65,0,9,20222,경기도 오산시 수청로 204-6,경기도 오산시 금암동 512-2번지,18109,37.1771349090,127.0443254885
경기도교육청,화성오산교육지원청,성호초등학교병설유치원,공립(병설),서옥순,서옥순,19860301,19860301,031-373-2336,,09시00분~17시30분,1,1,1,0,,62,14,22,26,0,,3,16,12,0,,20222,경기도 오산시 성호새싹길 8,경기도 오산시 오산동 862-1번지,18135,37.1504802985,127.0709153133
경기도교육청,화성오산교육지원청,화성초등학교병설유치원,공립(병설),김혜영,김혜영,19850901,19850901,031-377-5016,http://www.hwaseong.es.kr/,09시00분~17시00분,,1,1,0,,48,,22,26,0,,,6,14,0,,20222,경기도 오산시 내삼미로 18,경기도 오산시 수청동 47-1번지,18114,37.1647704346,127.0691901102
경기도교육청,화성오산교육지원청,노틀담유치원,사립(법인),이연순,이연순,19770926,19770926,031-374-2274,,09시00분~18시00분,2,2,1,0,,210,36,44,26,0,,20,33,21,0,,20222,경기도 오산시 가장로 709,경기도 오산시 청학동 73-1번지,18119,37.1535530060,127.0559313183
경기도교육청,화성오산교육지원청,수청초등학교병설유치원,공립(병설),이종우,이종우,20070312,20070312,031-378-5494,,09시00분~17시00분,1,1,1,0,,62,14,22,26,0,,6,10,11,0,,20222,경기도 오산시 오산대역로 123,경기도 오산시 수청동 584번지,18110,37.1707774498,127.0555264135
경기도교육청,화성오산교육지원청,별새꽃유치원,사립(사인),이희석,김영옥,19860411,19860411,031-372-1100,http://www.daejin.moapp.kr,07시00분~21시00분,2,2,2,0,,123,31,42,50,0,,28,41,50,0,,20222,,경기도 오산시 갈곶동 251번지 우림아파트,18145,37.1309571942,127.0738401253
경기도교육청,화성오산교육지원청,오르다유치원,사립(사인),김혜옥,유근형,20130222,20130301,031-378-6600,https://ordakinder.com,09시00분~17시00분,4,3,2,0,,204,72,66,54,0,,63,61,52,0,,20222,경기도 오산시 동부대로 468-16,경기도 오산시 원동 121-1번지,18150,37.1439217268,127.0794988187
경기도교육청,화성오산교육지원청,오산대학교부설유치원,사립(법인),이혜경,이혜경,19931111,19931111,031-375-2240,http://osanchild.co.kr/html/index/,09시00분~15시00분,1,2,2,0,,160,18,44,52,0,,18,40,42,0,,20222,경기도 오산시 청학로 45,경기도 오산시 청학동 17번지,18119,37.1535710263,127.0632061907
경기도교육청,용인교육지원청,남사초등학교병설유치원,공립(병설),김용수,김용수,19801027,19810302,031-333-9711,http://www.namsacho.es.kr,09시00분~17시00분,,,,1,,22,,,,22,,,,,6,,20222,경기도 용인시 처인구 남사읍 처인성로185번길 9-10,경기도 용인시 처인구 남사읍 봉무리 662번지,17118,37.1136418089,127.1482921986
경기도교육청,용인교육지원청,송전초등학교병설유치원,공립(병설),진병극,진병극,19810301,19810301,031-335-8547,http://www.songjeon.es.kr,09시00분~17시00분,,,,1,,22,,,,22,,,,,9,,20222,경기도 용인시 처인구 이동읍 경기동로687번길 14,경기도 용인시 처인구 이동읍 송전리 705-2번지,17136,37.1408050264,127.1986325650
경기도교육청,용인교육지원청,삼가초등학교병설유치원,공립(병설),임선애,임선애,20050308,20050308,031-323-4308,,09시00분~17시00분,,,1,0,,26,,,26,0,,,,10,0,,20222,경기도 용인시 처인구 중부대로1158번길 45,경기도 용인시 처인구 삼가동 555번지,17091,37.2366941797,127.1704609300
경기도교육청,용인교육지원청,서룡초등학교병설유치원,공립(병설),정창근,정창근,19860301,19860301,031-338-7420,,09시00분~17시00분,,1,1,0,,48,,22,26,0,,,3,21,0,,20222,경기도 용인시 처인구 중부대로1281번길 11,경기도 용인시 처인구 역북동 416번지,17047,37.2381093734,127.1870729144
경기도교육청,용인교육지원청,중앙유치원,사립(사인),양철현,양철현,20081120,20081120,031-332-1355,,09시00분~18시00분,2,3,2,0,,226,36,56,52,0,,40,45,46,0,,20222,경기도 용인시 처인구 모현읍 충렬로10번길 12,경기도 용인시 처인구 모현읍 능원리 50번지,16884,37.3413429934,127.1725782466
경기도교육청,용인교육지원청,고림초등학교병설유치원,공립(병설),황복란,황복란,20020302,20020302,031-321-0734,http://www.gorim.es.kr,09시00분~17시00분,,1,1,0,,48,,22,26,0,,,12,24,0,,20222,경기도 용인시 처인구 한터로152번길 22,경기도 용인시 처인구 고림동 340-2번지,17149,37.2473487554,127.2271644550
경기도교육청,용인교육지원청,용천초등학교병설유치원,공립(병설),정희균,정희균,19810301,19810301,031-322-3732,http://www.yong1000.es.kr,09시00분~17시00분,,,,1,,22,,,,22,,,,,12,,20222,경기도 용인시 처인구 이동읍 백옥대로 612,경기도 용인시 처인구 이동읍 천리 242-2번지,17128,37.1917409894,127.2082553285
경기도교육청,용인교육지원청,백봉초등학교병설유치원,공립(병설),남기화,남기화,19850902,19850902,031-332-4937,,09시00분~18시00분,,,,1,,16,,,,16,,,,,9,,20222,경기도 용인시 처인구 백암면 죽양대로748번길 12,경기도 용인시 처인구 백암면 백봉리 192번지,17180,37.1379729319,127.3999832018
경기도교육청,용인교육지원청,조은유치원,사립(사인),손현실,손현실,20070217,20070217,031-322-0900,,09시00분~18시00분,1,2,2,0,,100,18,44,52,0,,15,26,24,0,,20222,경기도 용인시 처인구 동부로165번길 25,경기도 용인시 처인구 운학동 695번지,17141,37.2239827303,127.2264596013
경기도교육청,용인교육지원청,남촌초등학교병설유치원,공립(병설),함진희,함진희,19810301,19810301,031-332-7503,,09시00분~17시00분,,,,1,,20,,,,20,,,,,7,,20222,경기도 용인시 처인구 남사읍 천덕산로 330,경기도 용인시 처인구 남사읍 진목리 141-5번지,17124,37.1017202020,127.1377123594
경기도교육청,용인교육지원청,능원초등학교병설유치원,공립(병설),한광수,한광수,19830310,19830310,031-334-6284,,09시00분~17시00분,,,1,0,,26,,,26,0,,,,13,0,,20222,경기도 용인시 처인구 모현읍 충렬로8번길 29,경기도 용인시 처인구 모현읍 능원리 57번지,16884,37.3431943382,127.1738459643
경기도교육청,용인교육지원청,실로암유치원,사립(사인),안재숙,안재숙,19850408,19850408,031-332-1638,http://silroamkids.co.kr,09시00분~18시00분,2,1,2,0,,142,32,22,52,0,,14,19,25,0,,20202,경기도 용인시 처인구 신송로141번길 27-8,경기도 용인시 처인구 마평동 61번지,17150,37.2309187466,127.2486989742
경기도교육청,용인교육지원청,용인성산초등학교병설유치원,공립(병설),김소양,김소양,20091123,20091123,031-323-4360,,09시00분~17시00분,,,,1,,22,,,,22,,,,,7,,20212,경기도 용인시 처인구 백옥대로1362번길 41,경기도 용인시 처인구 유방동 317-2번지,17041,37.2586076828,127.2158466032
경기도교육청,용인교육지원청,큰별유치원,사립(사인),신문선,윤정원,20110401,20110401,031-333-8166,,09시00분~19시00분,1,2,2,0,,112,16,44,52,0,,12,28,39,0,,20222,경기도 용인시 처인구 이동읍 백옥대로753번길 9,경기도 용인시 처인구 이동읍 천리 584-50번지,17128,37.2035668725,127.2080069735
경기도교육청,용인교육지원청,남곡초등학교병설유치원,공립(병설),고신순,고신순,20180917,20180917,031-5183-8180,http://www.namgok.es.kr/,09시00분~17시00분,1,1,1,0,,64,16,22,26,0,,4,14,24,0,,20222,경기도 용인시 처인구 남사읍 한숲로 110,경기도 용인시 처인구 남사읍 완장리 953번지,17117,37.1578508914,127.1747902958
경기도교육청,용인교육지원청,용인이동초등학교병설유치원,공립(병설),정희균,정희균,20050310,20050310,031-323-3214,http://www.2dong.es.kr,09시00분~17시00분,,,,1,,22,,,,22,,,,,13,,20222,경기도 용인시 처인구 이동읍 백옥대로587번길 22,경기도 용인시 처인구 이동읍 천리 1131번지,17129,37.1908729667,127.2035489938
경기도교육청,용인교육지원청,예은유치원,사립(사인),송순섭,김은숙,19960911,19960911,031-339-4670,,10시00분~18시30분,3,2,1,0,,210,40,42,24,0,,37,36,22,0,,20222,경기도 용인시 처인구 포곡읍 포곡로61번길 12,경기도 용인시 처인구 포곡읍 둔전리 406-4번지,17026,37.2682454165,127.2128440975
경기도교육청,부천교육지원청,부천서초등학교병설유치원,공립(병설),이계원,이계원,19820302,19820302,070-7099-8957,https://pcs.es.kr/,09시00분~17시00분,1,1,1,0,,64,16,22,26,0,,8,6,15,0,,20222,경기도 부천시 부일로330번길 30,경기도 부천시 중동 815번지,14626,37.4876467955,126.7656998899
경기도교육청,부천교육지원청,분도유치원,사립(법인),조병윤,허윤정,19940226,19940226,032-347-6155,http://sosabundo.kidis.co.kr/,09시00분~18시00분,3,3,3,0,,220,48,66,75,0,,45,57,68,0,,20222,경기도 부천시 소사로320번길 61,경기도 부천시 소사동 20-81번지,14660,37.4851590339,126.7968069124
경기도교육청,부천교육지원청,부천덕산초등학교병설유치원,공립(병설),이헌균,이헌균,20130301,20130307,070-7099-5790,http://www.duksancho.es.kr/,09시00분~17시00분,,,,1,,22,,,,22,,,,,7,,20212,경기도 부천시 오정로252번길 91,경기도 부천시 오정동 113-2번지,14434,37.5298657238,126.7907511573
경기도교육청,부천교육지원청,성곡초등학교병설유치원,공립(병설),이미경,이미경,20080301,20080307,070-7096-7975,http://www.seonggok.es.kr/,09시00분~17시00분,1,1,1,0,,64,16,22,26,0,,6,7,10,0,,20222,경기도 부천시 여월로 75,경기도 부천시 여월동 325번지,14474,37.5129638508,126.8056435562
경기도교육청,부천교육지원청,상동하늘유치원,사립(사인),홍선의,하현빈,20070918,20070918,032-326-9567,,09시00분~18시00분,2,1,1,0,,102,32,22,24,0,,24,22,24,0,,20222,,경기도 부천시 상동 571-4번지 백송마을,14591,37.4982308338,126.7502671816
경기도교육청,부천교육지원청,정동유치원,사립(사인),이익수,박수정,19830223,19830301,032-342-6670,http://www.jungdongi.co.kr,09시00분~18시00분,1,2,2,0,,120,32,42,46,0,,11,22,25,0,,20222,경기도 부천시 역곡로45번길 16,경기도 부천시 역곡동 67-10번지,14664,37.4890528310,126.8090208933
경기도교육청,부천교육지원청,중동유치원,사립(사인),김희숙 주연희,주연희,19840314,19840314,032-663-7942,http://www.jungdong.kg.kr,09시00분~18시00분,3,2,2,0,,144,51,43,50,0,,51,43,50,0,,20222,경기도 부천시 중동로 108-1,경기도 부천시 중동 1289번지,14613,37.4908725641,126.7669804881
경기도교육청,부천교육지원청,아리솔유치원,사립(사인),이준용,이주영,19940823,19940823,032-321-0847,https://www.instagram.com/arisol16,08시00분~19시00분,1,1,1,0,,60,18,22,20,0,,17,21,19,0,,20222,경기도 부천시 상일로 72-1,경기도 부천시 상동 399번지,14598,37.4901681288,126.7495333322
경기도교육청,부천교육지원청,무지개유치원,사립(사인),이진성,이혜원,19880301,19880301,032-344-0535,http://cafe.daum.net/rainbow3440535,09시30분~17시30분,,1,1,0,,120,,18,28,0,,,12,23,0,,20202,,경기도 부천시 소사구 안곡로 113,14687,,
경기도교육청,부천교육지원청,반석유치원,사립(사인),서영석,이숙희,19850905,19850905,032-665-0082,,09시00분~18시00분,1,1,2,0,,93,18,22,44,0,,18,22,44,0,,20222,경기도 부천시 원미로143번길 6,경기도 부천시 원미동 54-8번지,14567,37.4955006831,126.7913025392
경기도교육청,부천교육지원청,초록나무유치원,사립(사인),박경희,박경희,19931208,19931208,032-325-1843,,09시30분~18시30분,2,1,1,0,,86,32,20,20,0,,15,15,14,0,,20222,경기도 부천시 상일로 87,경기도 부천시 상동 397번지,14597,37.4917364223,126.7523682616
경기도교육청,부천교육지원청,멘사유치원,사립(사인),김경자,김경자,20120922,20120922,032-341-7953,,10시00분~18시00분,2,3,3,0,,180,36,66,78,0,,36,66,76,0,,20222,경기도 부천시 범안로96번길 39,경기도 부천시 범박동 152-1번지,14777,37.4726365846,126.8070346225
경기도교육청,부천교육지원청,한사랑유치원,사립(사인),김정윤,이옥자,20100901,20100901,032-671-7942,https://한사랑유치원.com/,08시00분~20시00분,1,2,1,0,,96,16,36,44,0,,11,21,20,0,,20222,경기도 부천시 성오로142번길 29,경기도 부천시 오정동 137-25번지,14428,37.5271964319,126.7995926631
경기도교육청,부천교육지원청,상원초등학교병설유치원,공립(병설),임종욱,임종욱,20030307,20030307,070-7099-4317,,09시00분~17시00분,,1,1,0,1,48,,20,24,0,4,,9,23,0,4,20222,경기도 부천시 부흥로 93,경기도 부천시 상동 570-7번지,14590,37.4981963880,126.7533672779
경기도교육청,부천교육지원청,중동사랑아트유치원,사립(사인),양유찬,최윤경,20120221,20120221,032-667-8227,,07시30분~18시30분,1,2,,0,,101,48,53,,0,,14,44,,0,,20222,경기도 부천시 부흥로201번길 23,경기도 부천시 중동 595-4번지,14585,37.4971800198,126.7652106018
경기도교육청,부천교육지원청,자람유치원,사립(사인),김정렬,봉혜경,19940106,19940106,032-673-4913,,09시30분~18시00분,1,1,1,0,,90,18,24,30,0,,4,10,9,0,,20222,경기도 부천시 역곡로482번길 62,경기도 부천시 고강동 385번지,14408,37.5264631789,126.8190878554
경기도교육청,부천교육지원청,천사유치원,사립(사인),안옥해,이혜원,19840630,19840630,032-323-7545,http://cafe.daum.net/angelkindergartenbc,08시00분~18시00분,1,1,2,0,,90,15,20,40,0,,11,16,22,0,,20222,경기도 부천시 조마루로 212-1,경기도 부천시 중동 1176-2번지,14584,37.4973438522,126.7669172360
경기도교육청,부천교육지원청,부명초등학교병설유치원,공립(병설),이현미,이현미,20000308,20000308,070-7096-6717,https://www.pumyong.es.kr/,09시00분~17시00분,,,1,0,1,26,,,22,0,4,,,11,0,4,20222,경기도 부천시 조마루로 200,경기도 부천시 중동 1176-1번지,14584,37.4978110654,126.7652270442
